order_id,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order,product_id,add_to_cart_order,reordered,department_id
2801362,234,32,0,17,4,23594,13,1,13
2801362,234,32,0,17,4,13380,14,1,19
2801362,234,32,0,17,4,2882,15,1,17
2801362,234,32,0,17,4,27086,16,0,16
2801362,234,32,0,17,4,9581,17,1,9
2801362,234,32,0,17,4,20039,18,1,19
2801362,234,32,0,17,4,5322,19,0,19
2801362,234,32,0,17,4,38948,20,0,19
1693229,234,33,0,22,7,14352,1,1,9
1693229,234,33,0,22,7,15355,2,0,20
1693229,234,33,0,22,7,30955,3,1,15
1693229,234,33,0,22,7,17352,4,1,3
1693229,234,33,0,22,7,9963,5,1,16
1693229,234,33,0,22,7,27845,6,0,16
1693229,234,33,0,22,7,11853,7,1,8
1693229,234,33,0,22,7,46229,8,1,19
1693229,234,33,0,22,7,22963,9,1,20
1693229,234,33,0,22,7,23594,10,1,13
1693229,234,33,0,22,7,3397,11,0,19
1693229,234,33,0,22,7,45870,12,1,9
1693229,234,33,0,22,7,18849,13,0,6
1693229,234,33,0,22,7,38770,14,0,6
1693229,234,33,0,22,7,20534,15,1,15
1693229,234,33,0,22,7,43205,16,1,15
1693229,234,33,0,22,7,34969,17,1,4
1693229,234,33,0,22,7,30480,18,0,15
1693229,234,33,0,22,7,49284,19,0,13
1693229,234,33,0,22,7,17634,20,0,15
1693229,234,33,0,22,7,2272,21,0,11
43520,234,34,0,13,7,17352,1,1,3
43520,234,34,0,13,7,22963,2,1,20
43520,234,34,0,13,7,18479,3,1,15
43520,234,34,0,13,7,42221,4,1,7
43520,234,34,0,13,7,9963,5,1,16
43520,234,34,0,13,7,20655,6,1,12
43520,234,34,0,13,7,7628,7,1,4
43520,234,34,0,13,7,15057,8,1,17
43520,234,34,0,13,7,2581,9,0,17
43520,234,34,0,13,7,717,10,0,17
43520,234,34,0,13,7,46229,11,1,19
43520,234,34,0,13,7,24852,12,1,4
43520,234,34,0,13,7,7533,13,0,16
2718110,234,35,0,12,7,30021,1,1,13
2718110,234,35,0,12,7,22963,2,1,20
2718110,234,35,0,12,7,17352,3,1,3
2718110,234,35,0,12,7,11853,4,1,8
2718110,234,35,0,12,7,24852,5,1,4
2718110,234,35,0,12,7,35004,6,1,9
2718110,234,35,0,12,7,20655,7,1,12
2718110,234,35,0,12,7,14352,8,1,9
2718110,234,35,0,12,7,30955,9,1,15
2718110,234,35,0,12,7,23165,10,0,4
2718110,234,35,0,12,7,45200,11,0,4
2718110,234,35,0,12,7,30165,12,0,16
2718110,234,35,0,12,7,18339,13,0,7
2718110,234,35,0,12,7,35321,14,0,16
2718110,234,35,0,12,7,46229,15,1,19
47926,234,36,0,10,7,17352,1,1,3
47926,234,36,0,10,7,24852,2,1,4
47926,234,36,0,10,7,5612,3,1,16
47926,234,36,0,10,7,20655,4,1,12
47926,234,36,0,10,7,18479,5,1,15
47926,234,36,0,10,7,6385,6,0,17
47926,234,36,0,10,7,30480,7,1,15
47926,234,36,0,10,7,17634,8,1,15
47926,234,36,0,10,7,38400,9,0,4
47926,234,36,0,10,7,11136,10,1,15
47926,234,36,0,10,7,7474,11,0,4
47926,234,36,0,10,7,25919,12,1,16
47926,234,36,0,10,7,31073,13,0,4
47926,234,36,0,10,7,4367,14,0,16
47926,234,36,0,10,7,21076,15,0,19
47926,234,36,0,10,7,6297,16,0,19
747491,234,37,0,13,7,17352,1,1,3
747491,234,37,0,13,7,24852,2,1,4
747491,234,37,0,13,7,17634,3,1,15
747491,234,37,0,13,7,30480,4,1,15
747491,234,37,0,13,7,44325,5,0,9
747491,234,37,0,13,7,41834,6,1,6
747491,234,37,0,13,7,5436,7,1,15
747491,234,37,0,13,7,20534,8,1,15
747491,234,37,0,13,7,43205,9,1,15
747491,234,37,0,13,7,34969,10,1,4
747491,234,37,0,13,7,41665,11,0,16
747491,234,37,0,13,7,17872,12,0,16
747491,234,37,0,13,7,2882,13,1,17
747491,234,37,0,13,7,46024,14,0,7
1533572,234,38,0,18,7,37068,1,1,8
1533572,234,38,0,18,7,21076,2,1,19
1533572,234,38,0,18,7,47216,3,1,15
1533572,234,38,0,18,7,18880,4,0,15
1533572,234,38,0,18,7,45647,5,0,12
1533572,234,38,0,18,7,17352,6,1,3
1533572,234,38,0,18,7,23761,7,0,16
1533572,234,38,0,18,7,22963,8,1,20
1533572,234,38,0,18,7,18531,9,0,16
1533572,234,38,0,18,7,34969,10,1,4
1533572,234,38,0,18,7,19177,11,0,21
1533572,234,38,0,18,7,31506,12,1,13
184455,234,39,0,0,21,2581,1,1,17
184455,234,39,0,0,21,5233,2,0,13
184455,234,39,0,0,21,15057,3,1,17
184455,234,39,0,0,21,27903,4,0,17
184455,234,39,0,0,21,45622,5,0,17
184455,234,39,0,0,21,41057,6,0,14
184455,234,39,0,0,21,12121,7,0,19
184455,234,39,0,0,21,44953,8,1,20
184455,234,39,0,0,21,2295,9,0,4
184455,234,39,0,0,21,38383,10,1,4
184455,234,39,0,0,21,38510,11,1,21
184455,234,39,0,0,21,43205,12,1,15
184455,234,39,0,0,21,18479,13,1,15
184455,234,39,0,0,21,41834,14,1,6
184455,234,39,0,0,21,5436,15,1,15
184455,234,39,0,0,21,20534,16,1,15
184455,234,39,0,0,21,34969,17,1,4
184455,234,39,0,0,21,41665,18,1,16
184455,234,39,0,0,21,17634,19,1,15
184455,234,39,0,0,21,30480,20,1,15
184455,234,39,0,0,21,42811,21,1,9
184455,234,39,0,0,21,17352,22,1,3
184455,234,39,0,0,21,17789,23,0,16
184455,234,39,0,0,21,11853,24,1,8
2111212,234,40,6,23,6,11853,1,1,8
2111212,234,40,6,23,6,24508,2,0,8
2111212,234,40,6,23,6,41582,3,0,8
2111212,234,40,6,23,6,1536,4,0,8
2111212,234,40,6,23,6,44953,5,1,20
2111212,234,40,6,23,6,38383,6,1,4
2111212,234,40,6,23,6,43205,7,1,15
2111212,234,40,6,23,6,9092,8,0,15
2111212,234,40,6,23,6,34969,9,1,4
2111212,234,40,6,23,6,45116,10,0,4
2111212,234,40,6,23,6,36070,11,1,4
2111212,234,40,6,23,6,24852,12,1,4
2111212,234,40,6,23,6,41057,13,1,14
2111212,234,40,6,23,6,30999,14,0,19
2111212,234,40,6,23,6,27845,15,1,16
2837018,234,41,6,20,7,24852,1,1,4
2837018,234,41,6,20,7,17352,2,1,3
2837018,234,41,6,20,7,5020,3,0,19
2837018,234,41,6,20,7,4396,4,0,19
2837018,234,41,6,20,7,45066,5,0,4
2837018,234,41,6,20,7,18479,6,1,15
2837018,234,41,6,20,7,45647,7,1,12
2837018,234,41,6,20,7,14168,8,0,9
2837018,234,41,6,20,7,27845,9,1,16
2837018,234,41,6,20,7,23216,10,0,16
2837018,234,41,6,20,7,34969,11,1,4
2837018,234,41,6,20,7,32476,12,0,13
2837018,234,41,6,20,7,34956,13,0,7
2837018,234,41,6,20,7,17634,14,1,15
2837018,234,41,6,20,7,30480,15,1,15
1459527,234,42,6,21,14,48675,1,0,17
1459527,234,42,6,21,14,10434,2,0,17
1459527,234,42,6,21,14,11336,3,0,17
1459527,234,42,6,21,14,17352,4,1,3
1459527,234,42,6,21,14,24852,5,1,4
1459527,234,42,6,21,14,20590,6,1,17
1459527,234,42,6,21,14,9581,7,1,9
1459527,234,42,6,21,14,42811,8,1,9
1459527,234,42,6,21,14,14168,9,1,9
1459527,234,42,6,21,14,30480,10,1,15
1459527,234,42,6,21,14,36070,11,1,4
1459527,234,42,6,21,14,41834,12,1,6
1459527,234,42,6,21,14,5436,13,1,15
1459527,234,42,6,21,14,20534,14,1,15
1459527,234,42,6,21,14,43205,15,1,15
1459527,234,42,6,21,14,41665,16,1,16
1459527,234,42,6,21,14,11447,17,0,20
1459527,234,42,6,21,14,2295,18,1,4
1459527,234,42,6,21,14,11577,19,1,13
1459527,234,42,6,21,14,15290,20,1,4
1459527,234,42,6,21,14,705,21,0,3
1459527,234,42,6,21,14,47072,22,0,15
1459527,234,42,6,21,14,38383,23,1,4
1459527,234,42,6,21,14,35973,24,0,13
1988164,235,1,0,15,,16696,1,0,7
1988164,235,1,0,15,,24427,2,0,16
1988164,235,1,0,15,,41629,3,0,19
1988164,235,1,0,15,,8479,4,0,19
1988164,235,1,0,15,,365,5,0,14
1988164,235,1,0,15,,35616,6,0,1
1988164,235,1,0,15,,881,7,0,17
1988164,235,1,0,15,,1148,8,0,17
1988164,235,1,0,15,,45002,9,0,13
1988164,235,1,0,15,,32044,10,0,7
382106,235,2,6,8,13,47000,1,0,17
382106,235,2,6,8,13,16696,2,1,7
382106,235,2,6,8,13,8479,3,1,19
382106,235,2,6,8,13,4608,4,0,16
382106,235,2,6,8,13,32873,5,0,13
382106,235,2,6,8,13,35568,6,0,14
382106,235,2,6,8,13,35108,7,0,16
382106,235,2,6,8,13,27243,8,0,13
382106,235,2,6,8,13,23537,9,0,13
382106,235,2,6,8,13,30623,10,0,13
382106,235,2,6,8,13,31130,11,0,13
382106,235,2,6,8,13,4261,12,0,1
382106,235,2,6,8,13,41058,13,0,1
930517,235,3,0,11,8,5727,1,0,3
930517,235,3,0,11,8,16696,2,1,7
930517,235,3,0,11,8,45066,3,0,4
930517,235,3,0,11,8,49683,4,0,4
930517,235,3,0,11,8,20607,5,0,17
930517,235,3,0,11,8,42556,6,0,17
930517,235,3,0,11,8,22620,7,0,1
930517,235,3,0,11,8,26620,8,0,7
930517,235,3,0,11,8,47612,9,0,16
401236,235,4,0,11,7,16696,1,1,7
401236,235,4,0,11,7,44632,2,0,7
401236,235,4,0,11,7,14705,3,0,13
401236,235,4,0,11,7,19348,4,0,16
401236,235,4,0,11,7,18973,5,0,5
401236,235,4,0,11,7,8479,6,1,19
401236,235,4,0,11,7,10749,7,0,4
270127,235,5,5,18,30,31683,1,0,7
270127,235,5,5,18,30,8479,2,1,19
270127,235,5,5,18,30,16696,3,1,7
270127,235,5,5,18,30,26620,4,1,7
270127,235,5,5,18,30,43662,5,0,16
270127,235,5,5,18,30,18935,6,0,19
270127,235,5,5,18,30,20039,7,0,19
270127,235,5,5,18,30,11121,8,0,1
270127,235,5,5,18,30,45063,9,0,4
270127,235,5,5,18,30,29307,10,0,4
270127,235,5,5,18,30,49683,11,1,4
270127,235,5,5,18,30,47612,12,1,16
3044965,235,6,0,15,9,43618,1,0,11
3044965,235,6,0,15,9,30062,2,0,17
3044965,235,6,0,15,9,16696,3,1,7
3044965,235,6,0,15,9,29252,4,0,17
3044965,235,6,0,15,9,18935,5,1,19
3044965,235,6,0,15,9,8309,6,0,16
3044965,235,6,0,15,9,13418,7,0,11
3044965,235,6,0,15,9,40706,8,0,4
3044965,235,6,0,15,9,49683,9,1,4
2876227,235,7,0,20,14,16696,1,1,7
2876227,235,7,0,20,14,5385,2,0,3
2876227,235,7,0,20,14,29307,3,1,4
2876227,235,7,0,20,14,9366,4,0,9
2876227,235,7,0,20,14,23801,5,0,9
2876227,235,7,0,20,14,38996,6,0,4
2876227,235,7,0,20,14,49683,7,1,4
2876227,235,7,0,20,14,45063,8,1,4
2876227,235,7,0,20,14,18935,9,1,19
2876227,235,7,0,20,14,49191,10,0,7
2876227,235,7,0,20,14,36865,11,0,16
2876227,235,7,0,20,14,43662,12,1,16
2876227,235,7,0,20,14,148,13,0,4
2876227,235,7,0,20,14,14161,14,0,4
2876227,235,7,0,20,14,12028,15,0,7
2876227,235,7,0,20,14,40199,16,0,19
2876227,235,7,0,20,14,31506,17,0,13
1264640,235,8,3,2,17,18935,1,1,19
1264640,235,8,3,2,17,16696,2,1,7
1264640,235,8,3,2,17,26620,3,1,7
1264640,235,8,3,2,17,25340,4,0,4
1264640,235,8,3,2,17,49683,5,1,4
1264640,235,8,3,2,17,19348,6,1,16
1264640,235,8,3,2,17,43662,7,1,16
1264640,235,8,3,2,17,11737,8,0,16
1264640,235,8,3,2,17,38996,9,1,4
1264640,235,8,3,2,17,8479,10,1,19
2010587,235,9,6,7,30,18935,1,1,19
2010587,235,9,6,7,30,42504,2,0,7
2010587,235,9,6,7,30,19348,3,1,16
2010587,235,9,6,7,30,5385,4,1,3
2010587,235,9,6,7,30,35108,5,1,16
2010587,235,9,6,7,30,31683,6,1,7
2010587,235,9,6,7,30,12916,7,0,7
2010587,235,9,6,7,30,42762,8,0,16
2010587,235,9,6,7,30,26620,9,1,7
2010587,235,9,6,7,30,30353,10,0,7
2010587,235,9,6,7,30,29307,11,1,4
2010587,235,9,6,7,30,7419,12,0,4
2010587,235,9,6,7,30,24184,13,0,4
2010587,235,9,6,7,30,49683,14,1,4
2010587,235,9,6,7,30,39428,15,0,4
2010587,235,9,6,7,30,25640,16,0,4
2010587,235,9,6,7,30,46475,17,0,1
1567611,235,10,2,10,10,18935,1,1,19
1567611,235,10,2,10,10,47966,2,0,14
1567611,235,10,2,10,10,47144,3,0,16
1567611,235,10,2,10,10,19348,4,1,16
1567611,235,10,2,10,10,38996,5,1,4
1567611,235,10,2,10,10,29307,6,1,4
1567611,235,10,2,10,10,39428,7,1,4
1567611,235,10,2,10,10,5385,8,1,3
1567611,235,10,2,10,10,43815,9,0,7
1931720,235,11,3,17,1,8479,1,1,19
1931720,235,11,3,17,1,12916,2,1,7
1931720,235,11,3,17,1,14901,3,0,19
1931720,235,11,3,17,1,21497,4,0,3
1931720,235,11,3,17,1,46979,5,0,4
1931720,235,11,3,17,1,44632,6,1,7
1931720,235,11,3,17,1,4210,7,0,16
1931720,235,11,3,17,1,32873,8,1,13
1931720,235,11,3,17,1,33747,9,0,15
2006292,235,12,5,8,9,44632,1,1,7
2006292,235,12,5,8,9,26620,2,1,7
2006292,235,12,5,8,9,39770,3,0,15
2006292,235,12,5,8,9,39820,4,0,18
2006292,235,12,5,8,9,46979,5,1,4
2006292,235,12,5,8,9,7419,6,1,4
2006292,235,12,5,8,9,39428,7,1,4
2006292,235,12,5,8,9,12916,8,1,7
2006292,235,12,5,8,9,36612,9,0,14
2006292,235,12,5,8,9,19348,10,1,16
2323020,235,13,6,15,8,39428,1,1,4
2323020,235,13,6,15,8,44632,2,1,7
2323020,235,13,6,15,8,46654,3,0,16
2323020,235,13,6,15,8,25146,4,0,7
2323020,235,13,6,15,8,5385,5,1,3
2323020,235,13,6,15,8,8479,6,1,19
2323020,235,13,6,15,8,12916,7,1,7
2323020,235,13,6,15,8,16882,8,0,4
2323020,235,13,6,15,8,47144,9,1,16
927171,235,14,4,19,5,44326,1,0,20
927171,235,14,4,19,5,5612,2,0,16
927171,235,14,4,19,5,31506,3,1,13
927171,235,14,4,19,5,25146,4,1,7
927171,235,14,4,19,5,48107,5,0,17
927171,235,14,4,19,5,46979,6,1,4
927171,235,14,4,19,5,12916,7,1,7
927171,235,14,4,19,5,37158,8,0,1
2324051,235,15,4,12,7,18935,1,1,19
2324051,235,15,4,12,7,29307,2,1,4
2324051,235,15,4,12,7,44632,3,1,7
2324051,235,15,4,12,7,12916,4,1,7
273517,235,16,4,12,7,18935,1,1,19
273517,235,16,4,12,7,32873,2,1,13
273517,235,16,4,12,7,39428,3,1,4
273517,235,16,4,12,7,44632,4,1,7
273517,235,16,4,12,7,46654,5,1,16
273517,235,16,4,12,7,5385,6,1,3
273517,235,16,4,12,7,25146,7,1,7
273517,235,16,4,12,7,12916,8,1,7
1856655,235,17,2,11,5,49683,1,1,4
1856655,235,17,2,11,5,40706,2,1,4
1856655,235,17,2,11,5,16882,3,1,4
1856655,235,17,2,11,5,28805,4,0,13
1856655,235,17,2,11,5,33974,5,0,15
1856655,235,17,2,11,5,45063,6,1,4
1856655,235,17,2,11,5,46305,7,0,13
1856655,235,17,2,11,5,17659,8,0,13
3416568,235,18,6,14,11,18935,1,1,19
3416568,235,18,6,14,11,47144,2,1,16
3416568,235,18,6,14,11,12916,3,1,7
154303,235,19,1,11,9,21497,1,1,3
154303,235,19,1,11,9,39770,2,1,15
154303,235,19,1,11,9,36612,3,1,14
154303,235,19,1,11,9,12916,4,1,7
154303,235,19,1,11,9,37158,5,1,1
909400,235,20,5,10,25,23801,1,1,9
909400,235,20,5,10,25,18935,2,1,19
909400,235,20,5,10,25,29307,3,1,4
909400,235,20,5,10,25,33747,4,1,15
909400,235,20,5,10,25,26620,5,1,7
909400,235,20,5,10,25,39770,6,1,15
909400,235,20,5,10,25,8479,7,1,19
909400,235,20,5,10,25,25146,8,1,7
909400,235,20,5,10,25,12916,9,1,7
909400,235,20,5,10,25,49683,10,1,4
909400,235,20,5,10,25,16882,11,1,4
837802,235,21,0,9,9,20607,1,1,17
837802,235,21,0,9,9,18935,2,1,19
837802,235,21,0,9,9,12916,3,1,7
837802,235,21,0,9,9,40706,4,1,4
2505888,236,1,2,7,,25890,1,0,12
2505888,236,1,2,7,,311,2,0,1
2505888,236,1,2,7,,28849,3,0,15
2505888,236,1,2,7,,32139,4,0,20
2505888,236,1,2,7,,12980,5,0,4
2505888,236,1,2,7,,43300,6,0,13
2505888,236,1,2,7,,25931,7,0,4
2505888,236,1,2,7,,6104,8,0,16
2505888,236,1,2,7,,21174,9,0,4
1317917,236,2,1,15,6,6754,1,0,13
1317917,236,2,1,15,6,45204,2,0,20
1317917,236,2,1,15,6,2295,3,0,4
1317917,236,2,1,15,6,24622,4,0,4
1317917,236,2,1,15,6,11526,5,0,4
1317917,236,2,1,15,6,21616,6,0,4
1317917,236,2,1,15,6,22276,7,0,1
1317917,236,2,1,15,6,32139,8,1,20
1032073,236,3,1,0,7,21938,1,0,4
1032073,236,3,1,0,7,14992,2,0,4
1032073,236,3,1,0,7,46979,3,0,4
1032073,236,3,1,0,7,40749,4,0,7
1166201,236,4,1,12,14,19660,1,0,7
1166201,236,4,1,12,14,17487,2,0,7
1166201,236,4,1,12,14,4138,3,0,7
1166201,236,4,1,12,14,44375,4,0,7
1166201,236,4,1,12,14,22963,5,0,20
1166201,236,4,1,12,14,34169,6,0,20
1166201,236,4,1,12,14,21077,7,0,4
1166201,236,4,1,12,14,2750,8,0,1
1166201,236,4,1,12,14,31371,9,0,3
1166201,236,4,1,12,14,45819,10,0,6
1166201,236,4,1,12,14,48765,11,0,12
1166201,236,4,1,12,14,24654,12,0,3
1603426,236,5,4,15,3,30489,1,0,20
1603426,236,5,4,15,3,24830,2,0,4
1603426,236,5,4,15,3,19003,3,0,4
1603426,236,5,4,15,3,31562,4,0,4
1603426,236,5,4,15,3,37625,5,0,20
1603426,236,5,4,15,3,40873,6,0,13
1603426,236,5,4,15,3,40256,7,0,13
1603426,236,5,4,15,3,41757,8,0,12
1603426,236,5,4,15,3,40279,9,0,4
1603426,236,5,4,15,3,21938,10,1,4
1603426,236,5,4,15,3,2295,11,1,4
1603426,236,5,4,15,3,25647,12,0,4
1603426,236,5,4,15,3,48017,13,0,13
1603426,236,5,4,15,3,31869,14,0,1
65234,236,6,1,15,11,25647,1,1,4
65234,236,6,1,15,11,25931,2,1,4
65234,236,6,1,15,11,46069,3,0,4
65234,236,6,1,15,11,30489,4,1,20
65234,236,6,1,15,11,19660,5,1,7
65234,236,6,1,15,11,5479,6,0,7
65234,236,6,1,15,11,10082,7,0,14
65234,236,6,1,15,11,9780,8,0,3
65234,236,6,1,15,11,31701,9,0,1
65234,236,6,1,15,11,26914,10,0,1
65234,236,6,1,15,11,31371,11,1,3
65234,236,6,1,15,11,7649,12,0,3
969003,236,7,0,19,6,19660,1,1,7
969003,236,7,0,19,6,47862,2,0,4
969003,236,7,0,19,6,48364,3,0,4
969003,236,7,0,19,6,22159,4,0,7
969003,236,7,0,19,6,48246,5,0,7
969003,236,7,0,19,6,46853,6,0,7
969003,236,7,0,19,6,23334,7,0,7
969003,236,7,0,19,6,25920,8,0,7
969003,236,7,0,19,6,17154,9,0,7
969003,236,7,0,19,6,43619,10,0,7
969003,236,7,0,19,6,36878,11,0,20
969003,236,7,0,19,6,41198,12,0,13
969003,236,7,0,19,6,15557,13,0,6
969003,236,7,0,19,6,31378,14,0,3
969003,236,7,0,19,6,7952,15,0,12
969003,236,7,0,19,6,5405,16,0,13
969003,236,7,0,19,6,18618,17,0,19
3164716,236,8,4,15,11,18618,1,1,19
3164716,236,8,4,15,11,44570,2,0,4
3164716,236,8,4,15,11,34949,3,0,4
3164716,236,8,4,15,11,17704,4,0,4
3164716,236,8,4,15,11,11140,5,0,4
3164716,236,8,4,15,11,13097,6,0,4
3164716,236,8,4,15,11,31717,7,0,4
3164716,236,8,4,15,11,43789,8,0,4
3164716,236,8,4,15,11,32139,9,1,20
3164716,236,8,4,15,11,15527,10,0,20
3164716,236,8,4,15,11,41168,11,0,20
3164716,236,8,4,15,11,11123,12,0,7
3164716,236,8,4,15,11,8580,13,0,7
3164716,236,8,4,15,11,15610,14,0,13
3164716,236,8,4,15,11,26201,15,0,1
3164716,236,8,4,15,11,22276,16,1,1
3164716,236,8,4,15,11,11520,17,0,16
3164716,236,8,4,15,11,2805,18,0,16
3164716,236,8,4,15,11,17706,19,0,3
3164716,236,8,4,15,11,5383,20,0,9
3164716,236,8,4,15,11,40725,21,0,9
3164716,236,8,4,15,11,30022,22,0,9
3164716,236,8,4,15,11,49156,23,0,9
3164716,236,8,4,15,11,24993,24,0,15
3164716,236,8,4,15,11,44706,25,0,19
2867159,236,9,1,1,4,27122,1,0,16
2867159,236,9,1,1,4,890,2,0,15
2867159,236,9,1,1,4,22759,3,0,15
2867159,236,9,1,1,4,2295,4,1,4
2867159,236,9,1,1,4,5025,5,0,4
2867159,236,9,1,1,4,10504,6,0,4
467387,236,10,5,23,4,24622,1,1,4
467387,236,10,5,23,4,6182,2,0,7
467387,236,10,5,23,4,48364,3,1,4
467387,236,10,5,23,4,28993,4,0,4
467387,236,10,5,23,4,26369,5,0,4
467387,236,10,5,23,4,12118,6,0,9
467387,236,10,5,23,4,5994,7,0,15
467387,236,10,5,23,4,43888,8,0,6
467387,236,10,5,23,4,48235,9,0,12
2121756,236,11,3,13,5,19660,1,1,7
2121756,236,11,3,13,5,29987,2,0,16
2121756,236,11,3,13,5,35245,3,0,11
2121756,236,11,3,13,5,4125,4,0,7
2121756,236,11,3,13,5,4601,5,0,7
2121756,236,11,3,13,5,3957,6,0,7
2401256,236,12,4,14,8,19660,1,1,7
2401256,236,12,4,14,8,30406,2,0,4
2401256,236,12,4,14,8,21174,3,1,4
2401256,236,12,4,14,8,12614,4,0,4
2401256,236,12,4,14,8,4796,5,0,4
2401256,236,12,4,14,8,44570,6,1,4
2401256,236,12,4,14,8,43789,7,1,4
2401256,236,12,4,14,8,11629,8,0,20
2401256,236,12,4,14,8,29987,9,1,16
2401256,236,12,4,14,8,11520,10,1,16
2401256,236,12,4,14,8,6489,11,0,19
2401256,236,12,4,14,8,8670,12,0,15
2401256,236,12,4,14,8,14197,13,0,9
2401256,236,12,4,14,8,10878,14,0,9
2401256,236,12,4,14,8,41570,15,0,13
2401256,236,12,4,14,8,5578,16,0,4
2401256,236,12,4,14,8,30489,17,1,20
2401256,236,12,4,14,8,39993,18,0,4
2401256,236,12,4,14,8,26209,19,0,4
2401256,236,12,4,14,8,4163,20,0,9
2401256,236,12,4,14,8,35167,21,0,6
2401256,236,12,4,14,8,26620,22,0,7
2401256,236,12,4,14,8,38289,23,0,7
2401256,236,12,4,14,8,35336,24,0,7
2401256,236,12,4,14,8,10060,25,0,13
2401256,236,12,4,14,8,23032,26,0,6
1802947,236,13,0,0,3,30290,1,0,17
1802947,236,13,0,0,3,7806,2,0,3
1802947,236,13,0,0,3,5373,3,0,15
1802947,236,13,0,0,3,34,4,0,14
1802947,236,13,0,0,3,6182,5,1,7
1802947,236,13,0,0,3,39408,6,0,4
1802947,236,13,0,0,3,24852,7,0,4
1802947,236,13,0,0,3,47225,8,0,20
1802947,236,13,0,0,3,31355,9,0,16
1802947,236,13,0,0,3,6839,10,0,1
1802947,236,13,0,0,3,412,11,0,11
1802947,236,13,0,0,3,9766,12,0,19
1802947,236,13,0,0,3,6950,13,0,19
223943,236,14,1,13,8,11959,1,0,20
223943,236,14,1,13,8,31378,2,1,3
223943,236,14,1,13,8,19660,3,1,7
223943,236,14,1,13,8,12341,4,0,4
223943,236,14,1,13,8,4605,5,0,4
223943,236,14,1,13,8,40279,6,1,4
223943,236,14,1,13,8,41329,7,0,4
223943,236,14,1,13,8,17704,8,1,4
223943,236,14,1,13,8,28842,9,0,4
223943,236,14,1,13,8,43789,10,1,4
223943,236,14,1,13,8,41757,11,1,12
223943,236,14,1,13,8,5646,12,0,12
223943,236,14,1,13,8,16927,13,0,6
223943,236,14,1,13,8,33828,14,0,6
223943,236,14,1,13,8,48017,15,1,13
223943,236,14,1,13,8,28999,16,0,12
571565,236,15,5,4,4,41483,1,0,13
571565,236,15,5,4,4,19660,2,1,7
571565,236,15,5,4,4,46069,3,1,4
571565,236,15,5,4,4,35333,4,0,13
571565,236,15,5,4,4,46359,5,0,13
571565,236,15,5,4,4,37931,6,0,13
571565,236,15,5,4,4,40762,7,0,13
2393677,236,16,0,15,2,41694,1,0,17
2393677,236,16,0,15,2,38609,2,0,12
2393677,236,16,0,15,2,19660,3,1,7
2393677,236,16,0,15,2,43619,4,1,7
2393677,236,16,0,15,2,23334,5,1,7
2393677,236,16,0,15,2,34050,6,0,7
2393677,236,16,0,15,2,5159,7,0,16
2393677,236,16,0,15,2,19880,8,0,16
2393677,236,16,0,15,2,6933,9,0,16
2393677,236,16,0,15,2,24954,10,0,16
26797,236,17,0,17,7,19660,1,1,7
26797,236,17,0,17,7,8615,2,0,7
26797,236,17,0,17,7,16290,3,0,7
26797,236,17,0,17,7,38310,4,0,7
26797,236,17,0,17,7,14992,5,1,4
26797,236,17,0,17,7,39275,6,0,4
26797,236,17,0,17,7,30489,7,1,20
670138,236,18,2,23,2,48697,1,0,13
670138,236,18,2,23,2,7806,2,1,3
670138,236,18,2,23,2,43789,3,1,4
670138,236,18,2,23,2,48235,4,1,12
670138,236,18,2,23,2,30928,5,0,13
670138,236,18,2,23,2,24654,6,1,3
670138,236,18,2,23,2,16198,7,0,12
670138,236,18,2,23,2,34,8,1,14
670138,236,18,2,23,2,12312,9,0,11
670138,236,18,2,23,2,8106,10,0,11
670138,236,18,2,23,2,18164,11,0,21
2525611,236,19,0,18,5,19660,1,1,7
2525611,236,19,0,18,5,12341,2,1,4
2525611,236,19,0,18,5,18164,3,1,21
2525611,236,19,0,18,5,35997,4,0,21
2525611,236,19,0,18,5,2838,5,0,13
2525611,236,19,0,18,5,46020,6,0,13
2525611,236,19,0,18,5,48205,7,0,4
2525611,236,19,0,18,5,46069,8,1,4
2525611,236,19,0,18,5,28289,9,0,4
1321741,236,20,5,18,5,19660,1,1,7
1321741,236,20,5,18,5,44375,2,1,7
1321741,236,20,5,18,5,4421,3,0,12
1321741,236,20,5,18,5,43619,4,1,7
1321741,236,20,5,18,5,20794,5,0,7
1321741,236,20,5,18,5,30776,6,0,7
80156,236,21,0,17,9,29987,1,1,16
80156,236,21,0,17,9,37119,2,0,20
80156,236,21,0,17,9,4096,3,0,15
80156,236,21,0,17,9,8001,4,0,15
80156,236,21,0,17,9,22276,5,1,1
80156,236,21,0,17,9,32139,6,1,20
80156,236,21,0,17,9,24654,7,1,3
80156,236,21,0,17,9,41551,8,0,13
80156,236,21,0,17,9,42294,9,0,13
1690484,236,22,6,14,6,39013,1,0,12
1690484,236,22,6,14,6,21316,2,0,15
1690484,236,22,6,14,6,19660,3,1,7
1690484,236,22,6,14,6,10644,4,0,13
1690484,236,22,6,14,6,11520,5,1,16
1690484,236,22,6,14,6,35108,6,0,16
1690484,236,22,6,14,6,41807,7,0,11
1690484,236,22,6,14,6,41329,8,1,4
1690484,236,22,6,14,6,7806,9,1,3
1690484,236,22,6,14,6,7632,10,0,13
1690484,236,22,6,14,6,10504,11,1,4
1690484,236,22,6,14,6,8193,12,0,4
