company,condition,street,type,code,code_name,total_cnt,amt,new_cnt,loss_cnt
선보공업(주),1,부산광역시 사하구 다대동,1,351103,선박 구성 부분품 제조업,172,50976740,1,1
(주)BNK투자증권,1,부산광역시 부산진구 부전동,1,659900,기타 금융 투자업,284,114745980,4,0
부산대학교병원,1,부산광역시 서구 아미동1가,1,851101,요양병원,351,92387160,33,56
KOC전기(주),1,부산광역시 강서구 송정동,1,311002,전동기 및 발전기 제조업,178,50380300,6,1
주식회사 파나시아,1,부산광역시 강서구 미음동,1,351103,선박 구성 부분품 제조업,277,77772760,2,2
고려종합개발(주),1,서울특별시 서초구 서초동,1,749300,건축물 일반 청소업,247,44554180,5,10
해양공사(주),1,부산광역시 중구 중앙동4가,1,630903,화물 포장  검수 및 계량 서비스업,137,40456400,3,4
웅진개발(주),1,부산광역시 동구 초량동,1,452101,미장  타일 및 방수 공사업,161,55687100,9,8
고려해운(주)부산사무소,1,부산광역시 중구 중앙동4가,1,611002,외항 화물 운송업,205,57447100,7,6
말레 베어공조(주),1,부산광역시 기장군 장안읍,1,519992,그 외 기타 상품 전문 도매업,195,59519500,0,0
리노공업주식회사,1,부산광역시 강서구 구랑동,1,321000,기타 반도체 소자 제조업,482,166834240,10,2
(주)혜강종합관리,1,부산광역시 남구 용당동,1,702003,비주거용 부동산 관리업,100,18836260,4,11
삼덕통상(주),1,부산광역시 강서구 녹산동,1,192001,구두류 제조업,108,28467520,1,2
금융환경엔지니어링,1,부산광역시 동구 초량동,1,749300,건축물 일반 청소업,111,17354980,0,3
범아상사(주),1,부산광역시 중구 중앙동4가,1,742201,기타 기술 시험  검사 및 분석업,278,84780680,0,4
(주)삼영기술,1,부산광역시 부산진구 전포동,1,742104,기타 엔지니어링 서비스업,116,32675180,2,0
(주)국제플랜트,1,부산광역시 금정구 장전동,1,271201,그 외 기타 1차 철강 제조업,253,86709960,96,36
조아제약(주),1,서울특별시 영등포구 문래동3가,1,242301,완제 의약품 제조업,281,100308400,5,5
시립서부노인전문요양센터,1,서울특별시 마포구 성산동,1,999999,BIZ_NO미존재사업장,151,31104580,3,4
노키아솔루션앤네트웍스코리아주식회사,1,서울특별시 강남구 대치동,1,749927,섬유  의복  신발 및 가죽제품 중개업 / 목재 및 건축,194,80713460,2,1
엔에이치농협캐피탈(주),1,서울특별시 영등포구 여의도동,1,659201,국내은행,341,120141160,8,4
(주)에이치엔씨네트워크,1,서울특별시 서초구 서초동,1,749609,그 외 기타 분류 안된 사업 지원 서비스업,782,149792260,22,35
(주)평택해성환경,1,경기도 평택시 청북읍,1,900100,지정 외 폐기물 수집  운반업,112,41651240,0,1
현대그린파워주식회사,1,충청남도 당진시 송산면,1,401000,태양력 발전업,115,48195000,0,1
의료법인수성의료재단영남요양병원,1,경상북도 경산시 중방동,1,851101,요양병원,105,21904180,1,1
강릉장애인자립생활센터,1,강원도 강릉시 용강동,1,999999,BIZ_NO미존재사업장,103,13946500,0,3
농협부산경남유통(주),1,부산광역시 북구 금곡동,1,512111,곡물 및 유지작물 도매업,236,65294920,5,7
미디어텍코리아주식회사,1,경기도 성남시 분당구 수내동,1,321000,기타 반도체 소자 제조업,126,52851140,3,1
(주)미래엔에듀케어,1,서울특별시 광진구 구의동,1,741401,경영 컨설팅업(경영지도사),102,21526180,2,1
(주)네오위즈,1,경기도 성남시 분당구 삼평동,1,722000,응용 소프트웨어 개발 및 공급업,507,164773240,11,4
（주）퍼시픽글라스,1,충청남도 서천군 장항읍,1,261002,가정용 유리제품 제조업,111,45360360,0,0
부산진구건강가정지원지원센타,1,부산광역시 부산진구 당감동,1,999999,BIZ_NO미존재사업장,119,14398120,10,6
(주)웅진,1,서울특별시 종로구 인의동,1,221900,기타 인쇄물 출판업,778,210859700,42,19
한밭장애인자립생활센터,1,대전광역시 서구 둔산동,1,999999,BIZ_NO미존재사업장,332,31991940,17,11
의료법인 푸른솔의료재단 김해한솔요양병원,1,경상남도 김해시 부원동,1,851101,요양병원,196,42386480,1,4
의료법인 용각의료재단 한신병원,1,대구광역시 서구 내당동,1,851101,요양병원,178,36186060,2,7
수성기체산업（주）,1,경상남도 창원시  성산구 성주동,1, ,,128,39459140,0,2
주식회사충도티엘에스,1,서울특별시 서대문구 충정로2가,1,602309,화물 운송 중개  대리 및 관련 서비스업,142,28845760,0,11
(주)우신엔지니어링,1,경기도 화성시 반월동,1,452104,배관 및 냉ㆍ난방 공사업,286,66136180,16,5
통영관광개발공사,1,경상남도 통영시 도남동,1,602109,기타 도시 정기 육상 여객 운송업,114,33582100,1,3
국립생물자원관(직장),1,인천광역시 서구 경서동,1,999999,BIZ_NO미존재사업장,163,30099920,6,5
주식회사레드스톤시스템,1,서울특별시 용산구 한남동,1,300100,컴퓨터 제조업,129,26043060,0,3
(주)정진홈푸드,1,전라남도 광양시 중동,1,552101,한식 일반 음식점업,138,19250960,7,9
유니슨(주),1,경상남도 사천시 사남면,1,292903,주형 및 금형 제조업,204,65736480,1,2
새이버라인(주),1,서울특별시 강남구 역삼동,1,630901,택배업,141,23070100,2,6
주식회사 솔라파크코리아,1,전라북도 완주군 봉동읍,1,452104,배관 및 냉ㆍ난방 공사업,186,42920520,0,1
한국예술종합학교산학협력단,1,서울특별시 성북구 석관동,1,730000,기타 인문 및 사회과학 연구개발업,219,21150760,2,5
(주)에스제이더블유인터내셔널,1,서울특별시 영등포구 여의도동,1, ,,220,54153680,6,8
(주) 아주관리,1,서울특별시 노원구 상계동,1,702003,비주거용 부동산 관리업,219,49503380,15,21
(주) 파인텍,1,경기도 평택시 진위면,1,321000,기타 반도체 소자 제조업,270,67668080,21,9
(주) 투썬디지털아이디어,1,경기도 고양시 일산동구 장항동,1,722000,응용 소프트웨어 개발 및 공급업,122,29939660,2,3
사단법인 전북작은자의장애인자립생활센터,1,전라북도 전주시 완산구 서서학동,1,999999,BIZ_NO미존재사업장,123,15791620,1,4
한국쓰리엠주식회사 화성공장,1,경기도 화성시 장안면,1,369906,라이터  연소물 및 흡연용품 제조업,185,72246320,1,2
(주)대교에듀캠프,1,서울특별시 관악구 봉천동,1,730000,기타 인문 및 사회과학 연구개발업,123,28814060,0,1
사회복지법인성화대전재활전문병원,1,대전광역시 유성구 봉명동,1,851101,요양병원,184,39272860,6,9
주식회사 메타넷티플랫폼,1,서울특별시 종로구 연지동,1,721000,컴퓨터 시스템 통합 자문 및 구축 서비스업,196,68483740,7,4
(주)실리콘마이터스,1,경기도 성남시 분당구 삼평동,1,321000,기타 반도체 소자 제조업,218,85854200,4,3
성원메디칼(주),1,충청북도 청주시 흥덕구 강내면,1,331100,전기식 진단 및 요법 기기 제조업,109,24480680,2,0
의료법인 무등의료재단,1,경기도 고양시 일산동구 풍동,1,851101,요양병원,114,25115140,2,2
주식회사 플레로게임즈,1,경기도 성남시 분당구 삼평동,1,722000,응용 소프트웨어 개발 및 공급업,110,32747800,3,9
（주）비엠에스종합개발,1,경기도 부천시 상동,1,749300,건축물 일반 청소업,106,14053760,5,3
주식회사케이비손해사정,1,서울특별시 마포구 합정동,1,672000,보험 대리 및 중개업,1325,478515260,7,9
（주）서빅,1,서울특별시 종로구 인의동,1,749100,고용 알선업,692,135463080,42,39
(주)이에스티,1,경기도 화성시 방교동,1,242901,접착제 및 젤라틴 제조업,101,25685680,4,1
주식회사누보,1,경기도 수원시 권선구 서둔동,1,241200,복합비료 및 기타 화학비료 제조업,138,40783180,2,2
(주)소노호텔앤리조트양양지점,1,강원도 양양군 손양면,1,551001,호텔업,169,44247200,0,6
중앙대학교병원,1,서울특별시 동작구 흑석동,1,851101,요양병원,252,54945480,19,14
중앙전력（주）,1,전라남도 광양시 금호동,1,742104,기타 엔지니어링 서비스업,170,55704160,1,4
(주)대경티엠에스,1,대구광역시 중구 수창동,1,749200,경비 및 경호 서비스업,343,55822580,16,34
주식회사 에프엠케이,1,서울특별시 강남구 청담동,1,501201,자동차 신품 판매업,207,66777120,2,4
자일대우상용차(주),1,경기도 부천시 오정동,1,519111,상품 종합 도매업,566,215937140,0,88
OCI(주) 군산공장 서울,1,서울특별시 중구 소공동,1,241106,석탄화학계 화합물 및 기타 기초 유기화학 물질제조업,134,53327340,0,5
（주）밸로프,1,서울특별시 금천구 가산동,1, ,,120,32375860,1,7
건축도시공간연구소,1,세종특별자치시   어진동,1,742103,건축 설계 및 관련 서비스업,148,43571160,18,24
(주)앤케이스테이션,1,서울특별시 영등포구 양평동4가,1,749100,고용 알선업,111,19830860,9,5
마포장애인종합복지관 활동보조사업,1,서울특별시 마포구 성산동,1,999999,BIZ_NO미존재사업장,124,14008080,0,2
(주)이네스트,1,서울특별시 금천구 독산동,1,702003,비주거용 부동산 관리업,176,41984100,2,6
해피엔딩주식회사,1,경기도 구리시 교문동,1,930301,장례식장 및 장의관련 서비스업,103,23133380,0,2
주식회사아이덴티티게임즈,1,서울특별시 강남구 역삼동,1,722000,응용 소프트웨어 개발 및 공급업,185,55538000,3,8
대구광역시 서부노인전문병원,1,대구광역시 서구 중리동,1,999999,BIZ_NO미존재사업장,118,28320320,3,3
제이더블유홀딩스 주식회사,1,서울특별시 서초구 서초동,1,519111,상품 종합 도매업,134,49801700,0,5
(주)에어릭스,1,경상북도 포항시 남구 대송면,1,291902,산업용 냉장 및 냉동장비 제조업,489,182836960,5,9
주식회사휴먼포스,1,충청북도 음성군 대소면,1,749100,고용 알선업,527,106821540,27,47
서울특별시장애인체육회,1,서울특별시 송파구 잠실동,1, ,,169,32838500,1,0
한국조폐공사 ID본부,1,대전광역시 유성구 탑립동,1,221900,기타 인쇄물 출판업,210,71215080,3,11
(주)윈텍통신,1,대구광역시 달서구 월암동,1,321000,기타 반도체 소자 제조업,122,23461800,2,2
롯데제이티비주식회사,1,서울특별시 종로구 운니동,1, ,,203,55683780,0,2
제이앤디써키트주식회사,1,인천광역시 남동구 남촌동,1,321000,기타 반도체 소자 제조업,115,22189220,2,2
의료법인서호의료재단,1,부산광역시 수영구 광안동,1,851101,요양병원,325,79729740,9,11
울산항만공사,1,울산광역시 남구 매암동,1,749939,그 외 기타 분류 안된 전문  과학 및 기술 서비스업,129,46794540,1,5
주식회사 에이스엠,1,경상북도 포항시 남구 해도동,1,749609,그 외 기타 분류 안된 사업 지원 서비스업,194,77498500,0,2
（주）디에스개발,1,서울특별시 서초구 서초동,1,702003,비주거용 부동산 관리업,416,74788000,21,16
SK이노베이션,1,서울특별시 종로구 서린동,1,232100,원유 정제처리업,2334,964352960,47,7
SK네트웍스서비스주식회사,1,경기도 수원시 장안구 정자동,1,922102,기타 일반 기계 및 장비 수리업,785,290419540,4,3
휴스존(주),1,서울특별시 강남구 역삼동,1,749100,고용 알선업,162,36854500,9,1
의료법인석경의료재단,1,경기도 시흥시 정왕동,1,851101,요양병원,390,96103000,15,14
（주）에이플러스에셋어드바이저,1,서울특별시 서초구 서초동,1,672000,보험 대리 및 중개업,372,101937720,6,2
주식회사에이티엔,1,경기도 이천시 마장면,1,630201,일반 창고업,149,32961620,0,9
(주)엘에스씨푸드,1,서울특별시 노원구 공릉동,1,552109,기관 구내식당업,717,114263120,90,52
부산광역시육아종합지원센터,1,부산광역시 연제구 연산동,1,999999,BIZ_NO미존재사업장,241,40953920,34,11
(주)화남테크,1,경상북도 포항시 남구 효자동,1,749609,그 외 기타 분류 안된 사업 지원 서비스업,203,71704180,0,1
경상남도립통영노인전문병원,1,경상남도 통영시 도산면,1,851101,요양병원,107,24914660,2,3
해피유자립생활센터,1,경기도 성남시 수정구 수진동,1,999999,BIZ_NO미존재사업장,221,25922000,2,4
(주)종합건축사사무소 디자인캠프문박디엠피,1,서울특별시 강남구 삼성동,1,742105,건축 설계 및 관련 서비스업(건축사),150,48401960,2,7
(주)한진중공업건설부문,1,서울특별시 용산구 갈월동,1,451200,기타 토목 시설물 건설업,1091,419781980,28,39
(주)티엠씨,1,전라남도 광양시 금호동,1,742104,기타 엔지니어링 서비스업,162,61503480,0,3
(주)비에스지파트너스,1,서울특별시 강남구 역삼동,1,722000,응용 소프트웨어 개발 및 공급업,214,76213420,8,3
주식회사 에이팩트,1,경기도 안성시 일죽면,1,742201,기타 기술 시험  검사 및 분석업,209,68022460,25,14
재단법인김해문화재단,1,경상남도 김해시 내동,1,999999,BIZ_NO미존재사업장,314,78208660,7,9
도봉노적성해IL센터,1,서울특별시 도봉구 도봉동,1,999999,BIZ_NO미존재사업장,102,11417080,8,5
（주）비즈인사이트,1,서울특별시 서대문구 충정로3가,1,672000,보험 대리 및 중개업,211,41971820,2,23
（주）삼경엠에스,1,경기도 군포시 금정동,1,749300,건축물 일반 청소업,155,28823240,24,6
（주）한진중공업,1,부산광역시 영도구 봉래동5가,1,351101,강선 건조업,1054,435415180,0,35
주식회사 에이치앤이루자,1,충청남도 아산시 둔포면,1,291902,산업용 냉장 및 냉동장비 제조업,259,88834240,3,6
데브시스터즈(주)(Devsisters Corp.),1,서울특별시 강남구 신사동,1,749901,문서 작성업,142,48442960,6,3
울산우편집중국,1,울산광역시 북구 진장동,1,999999,BIZ_NO미존재사업장,116,14954980,0,11
제주특별자치도교육청(교육공무직),1,제주특별자치도 제주시 연동,1,999999,BIZ_NO미존재사업장,1794,314680460,17,10
（주）헬로서치,1,서울특별시 강남구 대치동,1,724000,데이터베이스 및 온라인 정보 제공업,255,50190560,14,21
（주）풍진솔루션,1,충청북도 음성군 금왕읍,1,252901,포장용 플라스틱 성형용기 제조업,160,44841900,1,0
버드내노인복지관/바우처사업,1,경기도 수원시 권선구 세류동,1, ,,217,21260440,8,8
에스티엘 주식회사,1,서울특별시 강남구 대치동,1,713001,그 외 기타 개인 및 가정용품 임대업,121,22969980,3,7
에스케이에어가스주식회사,1,울산광역시 남구 용잠동,1,241102,기타 기초 무기화학 물질 제조업,126,47351120,4,1
강동장애인자립생활센터,1,서울특별시 강동구 길동,1,999999,BIZ_NO미존재사업장,175,21089980,6,7
(주)에이치알메이트,1,서울특별시 서초구 잠원동,1,749100,고용 알선업,202,35826920,9,14
에코캡 주식회사,1,울산광역시 울주군 언양읍,1,343000,그 외 자동차용 신품 부품 제조업,253,68064920,0,16
의료법인은성의료재단좋은삼정병원,1,울산광역시 남구 무거동,1,851101,요양병원,414,113936300,15,12
파코스 주식회사,1,경상남도 양산시 호계동,1,312000,배전반 및 전기 자동제어반 제조업,151,33876560,0,0
(주)에프엠씨,1,전라남도 광양시 금호동,1,742104,기타 엔지니어링 서비스업,140,55658280,0,1
성우테크론(주)제3사업장,1,대전광역시 유성구 용산동,1,321000,기타 반도체 소자 제조업,121,29519580,2,2
조일알미늄(주),1,경상북도 경산시 진량읍,1,272300,알루미늄 압연  압출 및 연신제품 제조업,372,130948880,1,4
경북교통(주),1,대구광역시 동구 동호동,1,602204,시내버스 운송업 / 시외버스 운송업,192,65409920,1,4
동명교통(주),1,대구광역시 북구 읍내동,1,602103,시내버스 운송업,192,64857420,1,0
대명교통주식회사,1,대구광역시 달서구 대천동,1,602103,시내버스 운송업,106,35898860,0,1
신흥버스(주),1,대구광역시 달서구 갈산동,1, ,,147,51748140,0,1
(주)대림프라콘,1,대구광역시 달서구 갈산동,1,252909,그 외 기타 플라스틱 제품 제조업,111,33556880,5,1
대구광역시청(총무과),1,대구광역시 중구 동인동1가,1,701201,비주거용 건물 임대업(점포  자기땅),112,23328620,0,1
주식회사광덕에이앤티,1,인천광역시 남동구 고잔동,1,252901,포장용 플라스틱 성형용기 제조업,117,35741740,0,2
충남중증장애인자립생활센터,1,충청남도 천안시 서북구 두정동,1,999999,BIZ_NO미존재사업장,223,25100560,10,11
(주)에스에프이노베이션,1,서울특별시 강남구 역삼동,1,552109,기관 구내식당업,222,52390920,5,15
（주）호텔롯데 롯데면세점,1,서울특별시 중구 소공동,1,522071,기타 음ㆍ식료품 위주 종합 소매업,991,396984500,8,11
수성구청(자원순환과),1,대구광역시 수성구 범어동,1,701201,비주거용 건물 임대업(점포  자기땅),156,59152040,0,2
한국오.에스.지(주),1,대구광역시 달서구 호산동,1,289303,톱 및 호환성 공구 제조업,381,137066300,0,0
에스엘 주식회사,1,대구광역시 북구 검단동,1,343000,그 외 자동차용 신품 부품 제조업,596,221704240,2,16
동원금속(주),1,경상북도 경산시 진량읍,1,343000,그 외 자동차용 신품 부품 제조업,391,155738640,2,2
(주)세원물산,1,경상북도 영천시 도남동,1,343000,그 외 자동차용 신품 부품 제조업,279,108348200,0,0
신생공업(주),1,대구광역시 달서구 대천동,1,289101,분말 야금제품 제조업,137,33593480,3,2
(주)대원지에스아이,1,경상북도 칠곡군 왜관읍,1,292100,농업 및 임업용 기계 제조업,110,29455540,2,2
주식회사금성정공,1,대구광역시 달성군 구지면,1,292903,주형 및 금형 제조업,114,29881760,0,0
(주)동방플랜텍,1,대구광역시 달서구 신당동,1,292202,금속 절삭기계 제조업,107,32882020,0,1
평화기공(주),1,대구광역시 달성군 논공읍,1,343000,그 외 자동차용 신품 부품 제조업,182,60013580,0,4
(주)건화,1,경상북도 경산시 진량읍,1,343000,그 외 자동차용 신품 부품 제조업,226,81855360,0,8
경창산업(주),1,대구광역시 달서구 월암동,1,343000,그 외 자동차용 신품 부품 제조업,986,387434840,1,3
(주)문명에이스,1,대구광역시 달서구 월암동,1,331300,산업 처리공정 제어장비 제조업,112,31393260,3,1
대구광역시 서구청 환경청소과/ 환경공무직,1,대구광역시 서구 평리동,1,701201,비주거용 건물 임대업(점포  자기땅),134,45516060,0,5
대구의료원,1,대구광역시 서구 중리동,1,851101,요양병원,508,154908480,0,7
경상버스(주),1,대구광역시 서구 평리동,1,602204,시내버스 운송업 / 시외버스 운송업,135,47078060,0,1
화성밸브(주),1,대구광역시 서구 비산동,1,281100,금속 문  창  셔터 및 관련제품 제조업,100,21388240,0,1
북대구농업협동조합,1,대구광역시 북구 산격동,1,659202,신용조합,164,58319940,6,3
(주)케이피씨,1,대구광역시 동구 각산동,1,291200,유압 기기 제조업,156,46220480,1,0
화성산업(주),1,대구광역시 수성구 황금동,1,940911,기타모집수당 채권회수수당,277,104748660,5,3
대구파티마병원,1,대구광역시 동구 신암동,1,851101,요양병원,1446,444474240,40,26
광남자동차(주),1,대구광역시 동구 봉무동,1,602103,시내버스 운송업,149,49425080,0,1
세왕교통(주),1,대구광역시 달성군 가창면,1,602103,시내버스 운송업,149,49204760,1,0
대구상공회의소,1,대구광역시 동구 신천동,1,701201,비주거용 건물 임대업(점포  자기땅),101,28595940,2,8
(주)서한,1,대구광역시 수성구 수성동2가,1,451101,아파트 건설업,350,119996840,13,5
한일운수(주),1,대구광역시 수성구 신매동,1,602103,시내버스 운송업,140,48573080,0,3
제칠일안식일예수재림교회,1,대구광역시 남구 대명동,1,999999,BIZ_NO미존재사업장,105,27956180,0,0
대구광역시동구청(직장),1,대구광역시 동구 신암동,1,701201,비주거용 건물 임대업(점포  자기땅),167,61725800,1,1
달서구청 청소과,1,대구광역시 달서구 월성동,1,701201,비주거용 건물 임대업(점포  자기땅),171,68355680,0,1
(주)동원약품,1,대구광역시 북구 산격동,1,513311,의약품 도매업,119,29403820,0,0
광주장애인자립생활센터,1,광주광역시 서구 농성동,1,999999,BIZ_NO미존재사업장,114,12635240,1,0
태광후지킨 주식회사,1,부산광역시 강서구 송정동,1,519991,장난감 및 취미  오락용품 도매업,689,222339420,7,5
한민내장(주),1,충청북도 청주시 흥덕구 옥산면,1,343000,그 외 자동차용 신품 부품 제조업,102,24070720,1,0
서울특별시중구시설관리공단,1,서울특별시 중구 신당동,1,630303,주차장 운영업,216,55988400,1,2
주식회사 멘토니아,1,서울특별시 마포구 공덕동,1,749609,그 외 기타 분류 안된 사업 지원 서비스업,312,58565960,17,18
대구광역시북구청환경관리과,1,대구광역시 북구 침산동,1,701201,비주거용 건물 임대업(점포  자기땅),168,61254660,0,0
우창여객(주),1,대구광역시 수성구 만촌동,1,602103,시내버스 운송업,103,36039260,0,2
(주)영남일보,1,대구광역시 동구 신천동,1,221200,잡지 및 정기 간행물 발행업,187,52239840,0,1
대구국토관리사무소,1,대구광역시 북구 태전동,1,701201,비주거용 건물 임대업(점포  자기땅),104,24115220,0,1
(재단법인)대구경북연구원,1,대구광역시 남구 봉덕동,1,999999,BIZ_NO미존재사업장,109,38102160,11,6
달성군청(직장),1,대구광역시 달성군 논공읍,1,701201,비주거용 건물 임대업(점포  자기땅),261,54586680,62,46
청운신용협동조합,1,대구광역시 수성구 범어동,1,659201,국내은행,103,33602380,0,1
(주)평화발레오,1,대구광역시 달성군 유가읍,1,343000,그 외 자동차용 신품 부품 제조업,731,305976860,0,4
(주)삼성제침,1,경상북도 칠곡군 왜관읍,1,292600,기타 섬유  의복 및 가죽 가공기계 제조업,303,82863920,0,2
삼익THK(주),1,대구광역시 달서구 월암동,1,291300,기어 및 동력전달장치 제조업,561,221840960,4,7
삼우기업(주),1,대구광역시 달성군 논공읍,1,343000,그 외 자동차용 신품 부품 제조업,124,40522960,0,1
무림에스피(주) 대구공장,1,대구광역시 북구 침산동,1,210104,기타 종이 및 판지 제조업,178,73530480,1,0
경북체육회,1,경상북도 경산시 옥산동,1,999999,BIZ_NO미존재사업장,174,51668780,3,0
(주)금창,1,경상북도 영천시 본촌동,1,343000,그 외 자동차용 신품 부품 제조업,186,57172860,4,2
현대티엠에스(주),1,대구광역시 중구 계산동2가,1,749200,경비 및 경호 서비스업,292,53460640,4,7
아진산업(주)/1공장,1,경상북도 경산시 진량읍,1,343000,그 외 자동차용 신품 부품 제조업,624,223979340,7,13
대일버스(주),1,대구광역시 수성구 만촌동,1,602103,시내버스 운송업,108,36808140,0,0
대구염색산업단지관리공단,1,대구광역시 서구 평리동,1,401000,태양력 발전업,187,71125020,0,0
(주)영진,1,경상북도 영천시 채신동,1,343000,그 외 자동차용 신품 부품 제조업,117,34884200,5,1
동대구농협,1,대구광역시 수성구 범어동,1,659900,기타 금융 투자업,186,79380060,1,1
서대구농업협동조합,1,대구광역시 서구 평리동,1,659203,그 외 기타 여신 금융업,108,44546560,1,1
월배농업협동조합,1,대구광역시 달서구 진천동,1,659201,국내은행,101,42013360,1,0
세하주식회사,1,대구광역시 달성군 유가읍,1,210102,적층  합성 및 특수 표면처리 종이 제조업,210,82295780,0,2
(주)세진교통,1,대구광역시 수성구 만촌동,1,602103,시내버스 운송업,178,63114240,0,1
우주교통주식회사,1,대구광역시 북구 관음동,1,602103,시내버스 운송업,174,58953700,0,0
(주)매일신문사,1,대구광역시 중구 계산동2가,1,221200,잡지 및 정기 간행물 발행업,231,69101360,1,0
주식회사대구은행,1,대구광역시 수성구 수성동2가,1,659201,국내은행,3275,1343335900,0,3
우진교통(주),1,대구광역시 달성군 하빈면,1,602204,시내버스 운송업 / 시외버스 운송업,140,47684600,0,1
경신교통주식회사,1,대구광역시 달성군 다사읍,1,602204,시내버스 운송업 / 시외버스 운송업,105,34978680,0,1
(주)금아리무진,1,대구광역시 동구 용계동,1,602204,시내버스 운송업 / 시외버스 운송업,125,38047860,0,1
(주)경동사,1,대구광역시 남구 대명동,1,513311,의약품 도매업,205,49508060,0,2
경북대학교병원,1,대구광역시 중구 삼덕동2가,1,851101,요양병원,288,63363540,36,47
(주)에즈웰플러스,1,서울특별시 강남구 역삼동,1,515050,컴퓨터 및 주변장치  소프트웨어 도매업,107,33529380,1,0
크레텍웰딩(주),1,대구광역시 서구 이현동,1,515090,기타 산업용 기계 및 장비 도매업,184,59744980,4,3
(주)구영테크,1,대구광역시 달성군 구지면,1,343000,그 외 자동차용 신품 부품 제조업,230,80415720,0,3
오성(주),1,대구광역시 달서구 대천동,1,319001,운송장비용 조명장치 제조업,186,51548320,0,0
평화오일씰공업(주),1,대구광역시 달성군 논공읍,1,343000,그 외 자동차용 신품 부품 제조업,655,236943480,2,6
네오택시협동조합,1,대구광역시 달성군 논공읍,1,602201,택시 운송업,151,11518920,2,4
(주)세명기업,1,경상북도 경산시 진량읍,1,343000,그 외 자동차용 신품 부품 제조업,199,69897960,0,2
푸드웰(주),1,대구광역시 달서구 갈산동,1,151302,기타 과실ㆍ채소 가공 및 저장 처리업,177,52558260,1,1
주식회사 티에이치엔,1,대구광역시 달서구 갈산동,1,343000,그 외 자동차용 신품 부품 제조업,455,168194840,1,0
경창정공(주),1,대구광역시 달성군 구지면,1,343000,그 외 자동차용 신품 부품 제조업,113,44756100,1,0
대구도시공사,1,대구광역시 북구 고성동3가,1,451102,주거용 건물 건설업,173,64078600,0,0
대구광역시남구청청소과,1,대구광역시 남구 봉덕동,1,701201,비주거용 건물 임대업(점포  자기땅),120,41357540,0,0
대구경북능금농업협동조합,1,대구광역시 동구 신천동,1,512211,과실류 도매업,490,168940280,5,2
서도산업(주),1,대구광역시 동구 용계동,1,181201,가죽의복 제조업,130,26039660,4,2
삼천리버스주식회사,1,대구광역시 수성구 신매동,1,602103,시내버스 운송업,116,39162860,0,2
(주)대구백화점,1,대구광역시 중구 동성로2가,1,521910,백화점,198,46996640,2,8
해피투게더현대교통 주식회사,1,대구광역시 달성군 유가면,1,602103,시내버스 운송업,199,67667520,1,0
신진자동차주식회사,1,대구광역시 수성구 범물동,1,602103,시내버스 운송업,104,35348640,0,2
경산버스주식회사,1,경상북도 경산시 압량읍,1,602103,시내버스 운송업,177,52293880,1,5
세운버스(주),1,대구광역시 달서구 대천동,1,602103,시내버스 운송업,100,33807620,1,3
(주)남선알미늄,1,대구광역시 달성군 논공읍,1,272300,알루미늄 압연  압출 및 연신제품 제조업,266,102976020,1,3
성보교통(주),1,대구광역시 북구 검단동,1,602103,시내버스 운송업,195,65141120,0,1
(재)대구구천주교회유지재단,1,대구광역시 중구 남산동,1,701201,비주거용 건물 임대업(점포  자기땅),493,74564280,8,7
대구문화방송(주),1,대구광역시 수성구 범어동,1,921302,지상파 방송업,112,46356780,0,0
(주)장원교육,1,대구광역시 동구 신천동,1,940908,서적외판원 학습지방문판매원 화장품외판원 정수기 자,145,39358340,1,5
수성대학교,1,대구광역시 수성구 만촌동,1,999999,BIZ_NO미존재사업장,113,14489000,1,4
(주)동우이앤씨,1,대구광역시 동구 신천동,1,742103,건축 설계 및 관련 서비스업,251,72410180,2,8
경북도청,1,경상북도 안동시 풍천면,1,701201,비주거용 건물 임대업(점포  자기땅),145,32446840,2,2
(주)한중엔시에스,1,경상북도 영천시 채신동,1,343000,그 외 자동차용 신품 부품 제조업,241,68307120,3,7
(주)세원정공,1,대구광역시 달서구 신당동,1,343000,그 외 자동차용 신품 부품 제조업,195,76480060,0,2
(주)그랜드관광호텔,1,대구광역시 수성구 범어동,1,551001,호텔업,157,30212780,0,5
(주)우신산업,1,경상북도 경산시 진량읍,1,343000,그 외 자동차용 신품 부품 제조업,113,41227400,1,2
(주)화신,1,경상북도 영천시 봉동,1,343000,그 외 자동차용 신품 부품 제조업,861,339284040,2,5
(주)대철,1,대구광역시 달서구 월성동,1,343000,그 외 자동차용 신품 부품 제조업,188,59226740,0,0
대구축산업협동조합,1,대구광역시 동구 신암동,1,659201,국내은행,529,204326420,5,1
신한정공(주),1,대구광역시 달서구 대천동,1,343000,그 외 자동차용 신품 부품 제조업,202,62799000,0,4
평화정공(주),1,대구광역시 달서구 대천동,1,343000,그 외 자동차용 신품 부품 제조업,722,294602420,4,2
금용기계(주),1,대구광역시 북구 노원동3가,1,292600,기타 섬유  의복 및 가죽 가공기계 제조업,208,69774800,0,0
서대문햇살아래장애인자립생활센터,1,서울특별시 서대문구 홍제동,1,999999,BIZ_NO미존재사업장,159,19678000,8,3
동국대학교 산학협력단,1,서울특별시 중구 장충동2가,1,730000,기타 인문 및 사회과학 연구개발업,133,26566260,8,9
북구청,1,대구광역시 북구 침산동,1,701201,비주거용 건물 임대업(점포  자기땅),350,57936340,127,70
